gene_id	gene_symbol	ENTREZ	HGNC_ID	PTV_count	PTV_p_val	PTV_MPC3_count	PTV_MPC3_p_val	PTV_MPC2_count	PTV_MPC2_p_val	MPC3_count	MPC2_count	MPC2_p_val
ENSG00000012232	EXTL3	2137	3518	0	1	NA	NA	0	1	NA	0	1
ENSG00000012504	NR1H4	9971	7967	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000012660	ELOVL5	60481	21308	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000012779	ALOX5	240	435	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000012822	CALCOCO1	57658	29306	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000012963	UBR7	55148	20344	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000012983	MAP4K5	11183	6867	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013016	EHD3	30845	3244	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013275	PSMC4	5704	9551	0	1	0	1	0	1	0	0	1
ENSG00000013288	MAN2B2	23324	29623	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013293	SLC7A14	57709	29326	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013297	CLDN11	5010	8514	0	1	NA	NA	0	1	NA	0	1
ENSG00000013306	SLC25A39	51629	24279	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013364	MVP	9961	7531	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013374	NUB1	51667	17623	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013375	PGM3	5238	8907	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013392	RWDD2A	112611	21385	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013441	CLK1	1195	2068	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013503	POLR3B	55703	30348	0	1	NA	NA	0	1	NA	0	1
ENSG00000013523	ANGEL1	23357	19961	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013561	RNF14	9604	10058	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013563	DNASE1L1	1774	2957	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013573	DDX11	1663	2736	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013583	HEBP1	50865	17176	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013588	GPRC5A	9052	9836	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013619	MAMLD1	10046	2568	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000013725	CD6	923	1691	0	1	NA	NA	0	1	NA	0	1
ENSG00000013810	TACC3	10460	11524	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000014123	UFL1	23376	23039	1	0.03132733	NA	NA	NA	NA	NA	NA	NA
ENSG00000014138	POLA2	23649	30073	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000014164	ZC3H3	23144	28972	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000014216	CAPN1	823	1476	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000014257	ACPP	55	125	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000014641	MDH1	4190	6970	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000014824	SLC30A9	10463	1329	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000014914	MTMR11	10903	24307	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000014919	COX15	1355	2263	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000015133	CCDC88C	440193	19967	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000015153	YAF2	10138	17363	0	1	NA	NA	0	1	NA	0	1
ENSG00000015171	ZMYND11	10771	16966	1	0.0138013	1	0.0297301135783731	1	0.06373865	0	0	1
ENSG00000015285	WAS	7454	12731	0	1	NA	NA	0	1	NA	0	1
ENSG00000015413	DPEP1	1800	3002	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000015475	BID	637	1050	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000015479	MATR3	9782	6912	0	1	NA	NA	0	1	NA	0	1
ENSG00000015520	NPC1L1	29881	7898	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000015532	XYLT2	64132	15517	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000015592	STMN4	81551	16078	0	1	NA	NA	0	1	NA	0	1
ENSG00000015676	NUDCD3	23386	22208	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000016082	ISL1	3670	6132	0	1	NA	NA	0	1	NA	0	1
ENSG00000016391	CHDH	55349	24288	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000016402	IL20RA	53832	6003	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000016490	CLCA1	1179	2015	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000016602	CLCA4	22802	2018	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000016864	GLT8D1	55830	24870	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000017260	ATP2C1	27032	13211	0	1	NA	NA	0	1	NA	0	1
ENSG00000017373	SRCIN1	NA	NA	0	1	0	1	0	1	0	0	1
ENSG00000017427	IGF1	3479	5464	0	1	NA	NA	0	1	NA	0	1
ENSG00000017483	SLC38A5	92745	18070	0	1	NA	NA	0	1	NA	0	1
ENSG00000017621	MAGIX	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000017797	RALBP1	10928	9841	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000018189	RUFY3	22902	30285	0	1	NA	NA	0	1	NA	0	1
ENSG00000018236	CNTN1	1272	2171	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000018280	SLC11A1	6556	10907	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000018408	WWTR1	25937	24042	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000018510	AGPS	8540	327	0	1	NA	NA	0	1	NA	0	1
ENSG00000018610	CXorf56	63932	26239	0	1	0	1	0	1	0	0	1
ENSG00000018625	ATP1A2	477	800	0	1	0	1	0	1	0	0	1
ENSG00000018699	TTC27	55622	25986	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000018869	ZNF582	147948	26421	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000019102	VSIG2	23584	17149	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000019144	PHLDB1	23187	23697	0	1	NA	NA	0	1	NA	0	1
ENSG00000019169	MARCO	8685	6895	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000019186	CYP24A1	1591	2602	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000019485	PRDM11	56981	13996	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000019505	SYT13	57586	14962	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000019549	SNAI2	6591	11094	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000019582	CD74	972	1697	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000019991	HGF	3082	4893	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000019995	ZRANB1	54764	18224	0	1	NA	NA	0	1	NA	0	1
ENSG00000020129	NCDN	23154	17597	0	1	NA	NA	0	1	NA	0	1
ENSG00000020181	GPR124	NA	NA	0	1	0	1	0	1	0	0	1
ENSG00000020256	ZFP64	55734	15940	0	1	NA	NA	0	1	NA	0	1
ENSG00000020426	MNAT1	4331	7181	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000020577	SAMD4A	23034	23023	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000020633	RUNX3	864	10473	0	1	0	1	1	0.06818659	0	1	0.06174012
ENSG00000020922	MRE11A	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000021300	PLEKHB1	58473	19079	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000021355	SERPINB1	1992	3311	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000021461	CYP3A43	64816	17450	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000021488	SLC7A9	11136	11067	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000021574	SPAST	6683	11233	0	1	NA	NA	0	1	NA	0	1
ENSG00000021645	NRXN3	9369	8010	2	3.02932e-4	NA	NA	2	5.79971e-4	NA	0	1
ENSG00000021762	OSBPL5	114879	16392	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000021776	AQR	9716	29513	0	1	NA	NA	0	1	NA	0	1
ENSG00000021826	CPS1	1373	2323	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000021852	C8B	732	1353	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000022267	FHL1	2273	3702	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000022277	RTFDC1	51507	15890	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000022355	GABRA1	2554	4075	0	1	0	1	0	1	0	0	1
ENSG00000022556	NLRP2	55655	22948	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000022567	SLC45A4	57210	29196	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000022840	RNF10	9921	10055	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000022976	ZNF839	55778	20345	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023041	ZDHHC6	64429	19160	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023171	GRAMD1B	57476	29214	0	1	0	1	0	1	0	0	1
ENSG00000023191	RNH1	6050	10074	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023228	NDUFS1	4719	7707	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023287	RB1CC1	9821	15574	2	6.48479e-4	NA	NA	NA	NA	NA	NA	NA
ENSG00000023318	ERP44	23071	18311	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023330	ALAS1	211	396	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023445	BIRC3	330	591	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023516	AKAP11	11215	369	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023572	GLRX2	51022	16065	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023608	SNAPC1	6617	11134	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023697	DERA	51071	24269	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023734	STRAP	11171	30796	0	1	NA	NA	0	1	NA	0	1
ENSG00000023839	ABCC2	1244	53	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023892	DEF6	50619	2760	0	1	NA	NA	0	1	NA	0	1
ENSG00000023902	PLEKHO1	51177	24310	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000023909	GCLM	2730	4312	0	1	0	1	0	1	0	0	1
ENSG00000024048	UBR2	23304	21289	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000024422	EHD2	30846	3243	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000024526	DEPDC1	55635	22949	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000024862	CCDC28A	25901	21098	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000025039	RRAGD	58528	19903	0	1	NA	NA	0	1	NA	0	1
ENSG00000025156	HSF2	3298	5225	0	1	0	1	0	1	0	0	1
ENSG00000025293	PHF20	51230	16098	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000025423	HSD17B6	8630	23316	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000025434	NR1H3	10062	7966	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000025708	TYMP	1890	3148	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000025770	NCAPH2	29781	25071	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000025772	TOMM34	10953	15746	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000025796	SEC63	11231	21082	0	1	0	1	0	1	0	0	1
ENSG00000025800	KPNA6	23633	6399	0	1	NA	NA	0	1	NA	0	1
ENSG00000026025	VIM	7431	12692	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000026103	FAS	355	11920	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000026297	RNASET2	8635	21686	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000026508	CD44	960	1681	0	1	NA	NA	0	1	NA	0	1
ENSG00000026559	KCNG1	3755	6248	0	1	0	1	0	1	0	0	1
ENSG00000026652	AGPAT4	56895	20885	0	1	NA	NA	0	1	NA	0	1
ENSG00000026751	SLAMF7	57823	21394	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000026950	BTN3A1	11119	1138	0	1	0	1	0	1	0	0	1
ENSG00000027001	MIPEP	4285	7104	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000027075	PRKCH	5583	9403	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000027644	INSRR	3645	6093	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000027697	IFNGR1	3459	5439	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000027847	B4GALT7	11285	930	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000027869	SH2D2A	9047	10821	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000028116	VRK2	7444	12719	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000028137	TNFRSF1B	7133	11917	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000028203	VEZT	55591	18258	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000028277	POU2F2	5452	9213	0	1	0	1	0	1	0	0	1
ENSG00000028310	BRD9	65980	25818	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000028528	SNX1	6642	11172	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000028839	TBPL1	9519	11589	0	1	0	1	0	1	0	0	1
ENSG00000029153	ARNTL2	56938	18984	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000029363	BCLAF1	9774	16863	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000029364	SLC39A9	55334	20182	0	1	NA	NA	0	1	NA	0	1
ENSG00000029534	ANK1	286	492	0	1	NA	NA	0	1	NA	0	1
ENSG00000029559	IBSP	3381	5341	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000029639	TFB1M	51106	17037	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000029725	RABEP1	9135	17677	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000029993	HMGB3	3149	5004	0	1	NA	NA	0	1	NA	0	1
ENSG00000030066	NUP160	23279	18017	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000030110	BAK1	578	949	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000030304	MUSK	4593	7525	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000030419	IKZF2	22807	13177	0	1	0	1	0	1	0	0	1
ENSG00000030582	GRN	2896	4601	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000031003	FAM13B	51306	1335	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000031081	ARHGAP31	57514	29216	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000031691	CENPQ	55166	21347	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000031698	SARS	6301	10537	0	1	0	1	0	1	0	0	1
ENSG00000031823	RANBP3	8498	9850	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000032219	ARID4A	5926	9885	0	1	NA	NA	0	1	NA	0	1
ENSG00000032389	TSSC1	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000032444	PNPLA6	10908	16268	0	1	0	1	0	1	0	0	1
ENSG00000032742	IFT88	8100	20606	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000033011	ALG1	56052	18294	0	1	0	1	0	1	0	0	1
ENSG00000033030	ZCCHC8	55596	25265	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000033050	ABCF2	10061	71	0	1	NA	NA	0	1	NA	0	1
ENSG00000033100	CHPF2	54480	29270	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000033122	LRRC7	57554	18531	0	1	0	1	0	1	0	0	1
ENSG00000033170	FUT8	2530	4019	0	1	NA	NA	0	1	NA	0	1
ENSG00000033178	UBA6	55236	25581	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000033327	GAB2	9846	14458	0	1	0	1	0	1	0	0	1
ENSG00000033627	ATP6V0A1	535	865	0	1	NA	NA	0	1	NA	0	1
ENSG00000033800	PIAS1	8554	2752	0	1	NA	NA	0	1	NA	0	1
ENSG00000033867	SLC4A7	9497	11033	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000034053	APBA2	321	579	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000034152	MAP2K3	5606	6843	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000034239	EFCAB1	79645	25678	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000034510	TMSB10	9168	11879	0	1	NA	NA	0	1	NA	0	1
ENSG00000034533	ASTE1	28990	25021	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000034677	RNF19A	25897	13432	0	1	NA	NA	0	1	NA	0	1
ENSG00000034693	PEX3	8504	8858	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000034713	GABARAPL2	11345	13291	0	1	NA	NA	0	1	NA	0	1
ENSG00000034971	MYOC	4653	7610	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000035115	SH3YL1	26751	29546	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000035141	FAM136A	84908	25911	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000035403	VCL	7414	12665	0	1	0	1	0	1	0	0	1
ENSG00000035499	DEPDC1B	55789	24902	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000035664	DAPK2	23604	2675	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000035681	NSMAF	8439	8017	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000035687	ADSS	159	292	0	1	NA	NA	0	1	NA	0	1
ENSG00000035720	STAP1	26228	24133	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000035862	TIMP2	7077	11821	0	1	NA	NA	0	1	NA	0	1
ENSG00000035928	RFC1	5981	9969	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000036054	TBC1D23	55773	25622	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000036257	CUL3	8452	2553	0	1	0	1	1	0.125144636	0	1	0.082633174
ENSG00000036448	MYOM2	9172	7614	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000036473	OTC	5009	8512	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000036530	CYP46A1	10858	2641	0	1	NA	NA	0	1	NA	0	1
ENSG00000036549	ZZZ3	26009	24523	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000036565	SLC18A1	6570	10934	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000036672	USP2	9099	12618	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000036828	CASR	846	1514	0	1	NA	NA	0	1	NA	0	1
ENSG00000037042	TUBG2	27175	12419	0	1	0	1	0	1	0	0	1
ENSG00000037241	RPL26L1	51121	17050	0	1	NA	NA	0	1	NA	0	1
ENSG00000037280	FLT4	2324	3767	0	1	NA	NA	0	1	NA	0	1
ENSG00000037474	NSUN2	54888	25994	0	1	NA	NA	0	1	NA	0	1
ENSG00000037637	FBXO42	54455	29249	0	1	NA	NA	0	1	NA	0	1
ENSG00000037749	MFAP3	4238	7034	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000037757	MRI1	84245	28469	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000037897	METTL1	4234	7030	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000037965	HOXC8	3224	5129	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000038002	AGA	175	318	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000038210	PI4K2B	55300	18215	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000038219	BOD1L1	259282	31792	0	1	0	1	0	1	0	0	1
ENSG00000038274	MAT2B	27430	6905	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000038295	TLL1	7092	11843	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000038358	EDC4	23644	17157	0	1	NA	NA	0	1	NA	0	1
ENSG00000038382	TRIO	7204	12303	2	0.001646394	NA	NA	2	0.0138858	NA	0	1
ENSG00000038427	VCAN	1462	2464	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000038532	CLEC16A	23274	29013	0	1	NA	NA	0	1	NA	0	1
ENSG00000038945	MSR1	4481	7376	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000039068	CDH1	999	1748	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000039123	SKIV2L2	NA	NA	0	1	0	1	0	1	0	0	1
ENSG00000039139	DNAH5	1767	2950	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000039319	ZFYVE16	9765	20756	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000039523	FAM65A	NA	NA	0	1	NA	NA	0	1	NA	0	1
ENSG00000039537	C6	729	1339	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000039560	RAI14	26064	14873	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000039600	SOX30	11063	30635	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000039650	PNKP	11284	9154	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000039987	BEST2	54831	17107	0	1	0	1	0	1	0	0	1
ENSG00000040199	PHLPP2	23035	29149	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000040275	SPDL1	54908	26010	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000040341	STAU2	27067	11371	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000040487	PQLC2	54896	26001	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000040531	CTNS	1497	2518	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000040608	RTN4R	65078	18601	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000040633	PHF23	79142	28428	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000040731	CDH10	1008	1749	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000040933	INPP4A	3631	6074	1	0.036467416	1	0.0372534576205185	1	0.067340065	0	0	1
ENSG00000041353	RAB27B	5874	9767	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000041357	PSMA4	5685	9533	0	1	0	1	0	1	0	0	1
ENSG00000041515	MYO16	23026	29822	0	1	NA	NA	0	1	NA	0	1
ENSG00000041802	LSG1	55341	25652	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000041880	PARP3	10039	273	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000041982	TNC	3371	5318	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000041988	THAP3	90326	20855	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042062	FAM65C	NA	NA	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042088	TDP1	55775	18884	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042286	AIFM2	84883	21411	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042304	C2orf83	56918	25344	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042317	SPATA7	55812	20423	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042429	MED17	9440	2375	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042445	RETSAT	54884	25991	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042493	CAPG	822	1474	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042753	AP2S1	1175	565	0	1	0	1	0	1	0	0	1
ENSG00000042781	USH2A	7399	12601	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042813	ZPBP	11055	15662	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042832	TG	7038	11764	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000042980	ADAM28	10863	206	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000043039	BARX2	8538	956	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000043093	DCUN1D1	54165	18184	0	1	NA	NA	0	1	NA	0	1
ENSG00000043143	JADE2	23338	22984	0	1	NA	NA	0	1	NA	0	1
ENSG00000043462	LCP2	3937	6529	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000043514	TRIT1	54802	20286	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000043591	ADRB1	153	285	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000044012	GUCA2B	2981	4683	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000044090	CUL7	9820	21024	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000044115	CTNNA1	1495	2509	1	0.037041162	NA	NA	2	0.004091037	NA	1	0.054041185
ENSG00000044446	PHKA2	5256	8926	0	1	NA	NA	0	1	NA	0	1
ENSG00000044459	CNTLN	54875	23432	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000044524	EPHA3	2042	3387	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000044574	HSPA5	3309	5238	0	1	0	1	0	1	0	0	1
ENSG00000046604	DSG2	1829	3049	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000046647	GEMIN8	54960	26044	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000046651	OFD1	8481	2567	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000046653	GPM6B	2824	4461	0	1	NA	NA	0	1	NA	0	1
ENSG00000046889	PREX2	80243	22950	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047056	WDR37	22884	31406	0	1	NA	NA	0	1	NA	0	1
ENSG00000047188	YTHDC2	64848	24721	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047230	CTPS2	56474	2520	0	1	NA	NA	0	1	NA	0	1
ENSG00000047249	ATP6V1H	51606	18303	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047315	POLR2B	5431	9188	1	0.03553214	1	0.0555047239191747	1	0.1796997	0	0	1
ENSG00000047346	FAM214A	56204	25609	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047365	ARAP2	116984	16924	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047410	TPR	7175	12017	0	1	0	1	0	1	0	0	1
ENSG00000047457	CP	1356	2295	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047578	KIAA0556	23247	29068	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047579	DTNBP1	84062	17328	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047597	XK	7504	12811	0	1	NA	NA	0	1	NA	0	1
ENSG00000047617	ANO2	57101	1183	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047621	C12orf4	57102	1184	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047634	SCML1	6322	10580	0	1	NA	NA	0	1	NA	0	1
ENSG00000047644	WWC3	55841	29237	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047648	ARHGAP6	395	676	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047662	FAM184B	27146	29235	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047849	MAP4	4134	6862	0	1	NA	NA	NA	NA	NA	NA	NA
ENSG00000047932	GOPC	57120	17643	0	1	NA	NA	NA	NA	NA	NA	NA
